"#","Date Time, GMT+02:00","Volt, V (LGR S/N: 21140561, SEN S/N: 21140561, LBL: DR1_Port1)","DR1_Port1_Data, Micrometer (LGR S/N: 21140561)"
9418,04/18/22 10:57:00 PM,1.39567,6140.95
9419,04/18/22 10:58:00 PM,1.39567,6140.95
9420,04/18/22 10:59:00 PM,1.39563,6140.77
9421,04/18/22 11:00:00 PM,1.39567,6140.95
9422,04/18/22 11:01:00 PM,1.39567,6140.95
9423,04/18/22 11:02:00 PM,1.39567,6140.95
9424,04/18/22 11:03:00 PM,1.39567,6140.95
9425,04/18/22 11:04:00 PM,1.39567,6140.95
9426,04/18/22 11:05:00 PM,1.39567,6140.95
9427,04/18/22 11:06:00 PM,1.39567,6140.95
9428,04/18/22 11:07:00 PM,1.39567,6140.95
9429,04/18/22 11:08:00 PM,1.39563,6140.77
9430,04/18/22 11:09:00 PM,1.39567,6140.95
9431,04/18/22 11:10:00 PM,1.39567,6140.95
9432,04/18/22 11:11:00 PM,1.39567,6140.95
9433,04/18/22 11:12:00 PM,1.39567,6140.95
9434,04/18/22 11:13:00 PM,1.39567,6140.95
9435,04/18/22 11:14:00 PM,1.39567,6140.95
9436,04/18/22 11:15:00 PM,1.39567,6140.95
9437,04/18/22 11:16:00 PM,1.39567,6140.95
9438,04/18/22 11:17:00 PM,1.39567,6140.95
9439,04/18/22 11:18:00 PM,1.39567,6140.95
9440,04/18/22 11:19:00 PM,1.39567,6140.95
9441,04/18/22 11:20:00 PM,1.39567,6140.95
9442,04/18/22 11:21:00 PM,1.39567,6140.95
9443,04/18/22 11:22:00 PM,1.39567,6140.95
9444,04/18/22 11:23:00 PM,1.39567,6140.95
9445,04/18/22 11:24:00 PM,1.39567,6140.95
9446,04/18/22 11:25:00 PM,1.39567,6140.95
9447,04/18/22 11:26:00 PM,1.39567,6140.95
9448,04/18/22 11:27:00 PM,1.39567,6140.95
9449,04/18/22 11:28:00 PM,1.39567,6140.95
9450,04/18/22 11:29:00 PM,1.39567,6140.95
9451,04/18/22 11:30:00 PM,1.39567,6140.95
9452,04/18/22 11:31:00 PM,1.39567,6140.95
9453,04/18/22 11:32:00 PM,1.39567,6140.95
9454,04/18/22 11:33:00 PM,1.39567,6140.95
9455,04/18/22 11:34:00 PM,1.39567,6140.95
9456,04/18/22 11:35:00 PM,1.39567,6140.95
9457,04/18/22 11:36:00 PM,1.39567,6140.95
9458,04/18/22 11:37:00 PM,1.39567,6140.95
9459,04/18/22 11:38:00 PM,1.39567,6140.95
9460,04/18/22 11:39:00 PM,1.39567,6140.95
9461,04/18/22 11:40:00 PM,1.39567,6140.95
9462,04/18/22 11:41:00 PM,1.39567,6140.95
9463,04/18/22 11:42:00 PM,1.39567,6140.95
9464,04/18/22 11:43:00 PM,1.39567,6140.95
9465,04/18/22 11:44:00 PM,1.39567,6140.95
9466,04/18/22 11:45:00 PM,1.39567,6140.95
9467,04/18/22 11:46:00 PM,1.39567,6140.95
9468,04/18/22 11:47:00 PM,1.39567,6140.95
9469,04/18/22 11:48:00 PM,1.39567,6140.95
9470,04/18/22 11:49:00 PM,1.39567,6140.95
9471,04/18/22 11:50:00 PM,1.39567,6140.95
9472,04/18/22 11:51:00 PM,1.39567,6140.95
9473,04/18/22 11:52:00 PM,1.39567,6140.95
9474,04/18/22 11:53:00 PM,1.39567,6140.95
9475,04/18/22 11:54:00 PM,1.39567,6140.95
9476,04/18/22 11:55:00 PM,1.39567,6140.95
9477,04/18/22 11:56:00 PM,1.39567,6140.95
9478,04/18/22 11:57:00 PM,1.39567,6140.95
9479,04/18/22 11:58:00 PM,1.39567,6140.95
9480,04/18/22 11:59:00 PM,1.39567,6140.95
9481,04/19/22 12:00:00 AM,1.39567,6140.95
9482,04/19/22 12:01:00 AM,1.39567,6140.95
9483,04/19/22 12:02:00 AM,1.39567,6140.95
9484,04/19/22 12:03:00 AM,1.39567,6140.95
9485,04/19/22 12:04:00 AM,1.39567,6140.95
9486,04/19/22 12:05:00 AM,1.39567,6140.95
9487,04/19/22 12:06:00 AM,1.39567,6140.95
9488,04/19/22 12:07:00 AM,1.39567,6140.95
9489,04/19/22 12:08:00 AM,1.39567,6140.95
9490,04/19/22 12:09:00 AM,1.39567,6140.95
9491,04/19/22 12:10:00 AM,1.39570,6141.08
9492,04/19/22 12:11:00 AM,1.39567,6140.95
9493,04/19/22 12:12:00 AM,1.39567,6140.95
9494,04/19/22 12:13:00 AM,1.39570,6141.08
9495,04/19/22 12:14:00 AM,1.39567,6140.95
9496,04/19/22 12:15:00 AM,1.39567,6140.95
9497,04/19/22 12:16:00 AM,1.39567,6140.95
9498,04/19/22 12:17:00 AM,1.39567,6140.95
9499,04/19/22 12:18:00 AM,1.39567,6140.95
9500,04/19/22 12:19:00 AM,1.39567,6140.95
9501,04/19/22 12:20:00 AM,1.39570,6141.08
9502,04/19/22 12:21:00 AM,1.39570,6141.08
9503,04/19/22 12:22:00 AM,1.39570,6141.08
9504,04/19/22 12:23:00 AM,1.39570,6141.08
9505,04/19/22 12:24:00 AM,1.39570,6141.08
9506,04/19/22 12:25:00 AM,1.39570,6141.08
9507,04/19/22 12:26:00 AM,1.39570,6141.08
9508,04/19/22 12:27:00 AM,1.39570,6141.08
9509,04/19/22 12:28:00 AM,1.39570,6141.08
9510,04/19/22 12:29:00 AM,1.39570,6141.08
9511,04/19/22 12:30:00 AM,1.39570,6141.08
9512,04/19/22 12:31:00 AM,1.39570,6141.08
9513,04/19/22 12:32:00 AM,1.39570,6141.08
9514,04/19/22 12:33:00 AM,1.39570,6141.08
9515,04/19/22 12:34:00 AM,1.39570,6141.08
9516,04/19/22 12:35:00 AM,1.39570,6141.08
9517,04/19/22 12:36:00 AM,1.39570,6141.08
9518,04/19/22 12:37:00 AM,1.39570,6141.08
9519,04/19/22 12:38:00 AM,1.39570,6141.08
9520,04/19/22 12:39:00 AM,1.39570,6141.08
9521,04/19/22 12:40:00 AM,1.39570,6141.08
9522,04/19/22 12:41:00 AM,1.39570,6141.08
9523,04/19/22 12:42:00 AM,1.39570,6141.08
9524,04/19/22 12:43:00 AM,1.39570,6141.08
9525,04/19/22 12:44:00 AM,1.39570,6141.08
9526,04/19/22 12:45:00 AM,1.39570,6141.08
9527,04/19/22 12:46:00 AM,1.39570,6141.08
9528,04/19/22 12:47:00 AM,1.39570,6141.08
9529,04/19/22 12:48:00 AM,1.39570,6141.08
9530,04/19/22 12:49:00 AM,1.39570,6141.08
9531,04/19/22 12:50:00 AM,1.39570,6141.08
9532,04/19/22 12:51:00 AM,1.39570,6141.08
9533,04/19/22 12:52:00 AM,1.39570,6141.08
9534,04/19/22 12:53:00 AM,1.39570,6141.08
9535,04/19/22 12:54:00 AM,1.39570,6141.08
9536,04/19/22 12:55:00 AM,1.39570,6141.08
9537,04/19/22 12:56:00 AM,1.39570,6141.08
9538,04/19/22 12:57:00 AM,1.39570,6141.08
9539,04/19/22 12:58:00 AM,1.39570,6141.08
9540,04/19/22 12:59:00 AM,1.39570,6141.08
9541,04/19/22 01:00:00 AM,1.39570,6141.08
9542,04/19/22 01:01:00 AM,1.39570,6141.08
9543,04/19/22 01:02:00 AM,1.39570,6141.08
9544,04/19/22 01:03:00 AM,1.39570,6141.08
9545,04/19/22 01:04:00 AM,1.39570,6141.08
9546,04/19/22 01:05:00 AM,1.39570,6141.08
9547,04/19/22 01:06:00 AM,1.39570,6141.08
9548,04/19/22 01:07:00 AM,1.39570,6141.08
9549,04/19/22 01:08:00 AM,1.39570,6141.08
9550,04/19/22 01:09:00 AM,1.39570,6141.08
9551,04/19/22 01:10:00 AM,1.39570,6141.08
9552,04/19/22 01:11:00 AM,1.39570,6141.08
9553,04/19/22 01:12:00 AM,1.39570,6141.08
9554,04/19/22 01:13:00 AM,1.39570,6141.08
9555,04/19/22 01:14:00 AM,1.39570,6141.08
9556,04/19/22 01:15:00 AM,1.39570,6141.08
9557,04/19/22 01:16:00 AM,1.39570,6141.08
9558,04/19/22 01:17:00 AM,1.39570,6141.08
9559,04/19/22 01:18:00 AM,1.39570,6141.08
9560,04/19/22 01:19:00 AM,1.39570,6141.08
9561,04/19/22 01:20:00 AM,1.39570,6141.08
9562,04/19/22 01:21:00 AM,1.39570,6141.08
9563,04/19/22 01:22:00 AM,1.39570,6141.08
9564,04/19/22 01:23:00 AM,1.39574,6141.26
9565,04/19/22 01:24:00 AM,1.39570,6141.08
9566,04/19/22 01:25:00 AM,1.39570,6141.08
9567,04/19/22 01:26:00 AM,1.39570,6141.08
9568,04/19/22 01:27:00 AM,1.39570,6141.08
9569,04/19/22 01:28:00 AM,1.39570,6141.08
9570,04/19/22 01:29:00 AM,1.39570,6141.08
9571,04/19/22 01:30:00 AM,1.39574,6141.26
9572,04/19/22 01:31:00 AM,1.39574,6141.26
9573,04/19/22 01:32:00 AM,1.39574,6141.26
9574,04/19/22 01:33:00 AM,1.39574,6141.26
9575,04/19/22 01:34:00 AM,1.39574,6141.26
9576,04/19/22 01:35:00 AM,1.39574,6141.26
9577,04/19/22 01:36:00 AM,1.39574,6141.26
9578,04/19/22 01:37:00 AM,1.39574,6141.26
9579,04/19/22 01:38:00 AM,1.39574,6141.26
9580,04/19/22 01:39:00 AM,1.39574,6141.26
9581,04/19/22 01:40:00 AM,1.39574,6141.26
9582,04/19/22 01:41:00 AM,1.39574,6141.26
9583,04/19/22 01:42:00 AM,1.39574,6141.26
9584,04/19/22 01:43:00 AM,1.39574,6141.26
9585,04/19/22 01:44:00 AM,1.39570,6141.08
9586,04/19/22 01:45:00 AM,1.39570,6141.08
9587,04/19/22 01:46:00 AM,1.39574,6141.26
9588,04/19/22 01:47:00 AM,1.39570,6141.08
9589,04/19/22 01:48:00 AM,1.39574,6141.26
9590,04/19/22 01:49:00 AM,1.39570,6141.08
9591,04/19/22 01:50:00 AM,1.39574,6141.26
9592,04/19/22 01:51:00 AM,1.39574,6141.26
9593,04/19/22 01:52:00 AM,1.39574,6141.26
9594,04/19/22 01:53:00 AM,1.39574,6141.26
9595,04/19/22 01:54:00 AM,1.39574,6141.26
9596,04/19/22 01:55:00 AM,1.39574,6141.26
9597,04/19/22 01:56:00 AM,1.39574,6141.26
9598,04/19/22 01:57:00 AM,1.39574,6141.26
9599,04/19/22 01:58:00 AM,1.39574,6141.26
9600,04/19/22 01:59:00 AM,1.39574,6141.26
9601,04/19/22 02:00:00 AM,1.39574,6141.26
9602,04/19/22 02:01:00 AM,1.39574,6141.26
9603,04/19/22 02:02:00 AM,1.39574,6141.26
9604,04/19/22 02:03:00 AM,1.39574,6141.26
9605,04/19/22 02:04:00 AM,1.39574,6141.26
9606,04/19/22 02:05:00 AM,1.39574,6141.26
9607,04/19/22 02:06:00 AM,1.39574,6141.26
9608,04/19/22 02:07:00 AM,1.39574,6141.26
9609,04/19/22 02:08:00 AM,1.39570,6141.08
9610,04/19/22 02:09:00 AM,1.39570,6141.08
9611,04/19/22 02:10:00 AM,1.39574,6141.26
9612,04/19/22 02:11:00 AM,1.39574,6141.26
9613,04/19/22 02:12:00 AM,1.39574,6141.26
9614,04/19/22 02:13:00 AM,1.39574,6141.26
9615,04/19/22 02:14:00 AM,1.39574,6141.26
9616,04/19/22 02:15:00 AM,1.39574,6141.26
9617,04/19/22 02:16:00 AM,1.39574,6141.26
9618,04/19/22 02:17:00 AM,1.39574,6141.26
9619,04/19/22 02:18:00 AM,1.39574,6141.26
9620,04/19/22 02:19:00 AM,1.39574,6141.26
9621,04/19/22 02:20:00 AM,1.39574,6141.26
9622,04/19/22 02:21:00 AM,1.39574,6141.26
9623,04/19/22 02:22:00 AM,1.39574,6141.26
9624,04/19/22 02:23:00 AM,1.39574,6141.26
9625,04/19/22 02:24:00 AM,1.39574,6141.26
9626,04/19/22 02:25:00 AM,1.39574,6141.26
9627,04/19/22 02:26:00 AM,1.39574,6141.26
9628,04/19/22 02:27:00 AM,1.39574,6141.26
9629,04/19/22 02:28:00 AM,1.39574,6141.26
9630,04/19/22 02:29:00 AM,1.39574,6141.26
9631,04/19/22 02:30:00 AM,1.39574,6141.26
9632,04/19/22 02:31:00 AM,1.39574,6141.26
9633,04/19/22 02:32:00 AM,1.39574,6141.26
9634,04/19/22 02:33:00 AM,1.39574,6141.26
9635,04/19/22 02:34:00 AM,1.39574,6141.26
9636,04/19/22 02:35:00 AM,1.39574,6141.26
9637,04/19/22 02:36:00 AM,1.39574,6141.26
9638,04/19/22 02:37:00 AM,1.39574,6141.26
9639,04/19/22 02:38:00 AM,1.39570,6141.08
9640,04/19/22 02:39:00 AM,1.39574,6141.26
9641,04/19/22 02:40:00 AM,1.39570,6141.08
9642,04/19/22 02:41:00 AM,1.39574,6141.26
9643,04/19/22 02:42:00 AM,1.39574,6141.26
9644,04/19/22 02:43:00 AM,1.39574,6141.26
9645,04/19/22 02:44:00 AM,1.39574,6141.26
9646,04/19/22 02:45:00 AM,1.39574,6141.26
9647,04/19/22 02:46:00 AM,1.39574,6141.26
9648,04/19/22 02:47:00 AM,1.39574,6141.26
9649,04/19/22 02:48:00 AM,1.39574,6141.26
9650,04/19/22 02:49:00 AM,1.39574,6141.26
9651,04/19/22 02:50:00 AM,1.39574,6141.26
9652,04/19/22 02:51:00 AM,1.39574,6141.26
9653,04/19/22 02:52:00 AM,1.39574,6141.26
9654,04/19/22 02:53:00 AM,1.39574,6141.26
9655,04/19/22 02:54:00 AM,1.39574,6141.26
9656,04/19/22 02:55:00 AM,1.39574,6141.26
9657,04/19/22 02:56:00 AM,1.39574,6141.26
9658,04/19/22 02:57:00 AM,1.39574,6141.26
9659,04/19/22 02:58:00 AM,1.39574,6141.26
9660,04/19/22 02:59:00 AM,1.39574,6141.26
9661,04/19/22 03:00:00 AM,1.39574,6141.26
9662,04/19/22 03:01:00 AM,1.39574,6141.26
9663,04/19/22 03:02:00 AM,1.39574,6141.26
9664,04/19/22 03:03:00 AM,1.39574,6141.26
9665,04/19/22 03:04:00 AM,1.39570,6141.08
9666,04/19/22 03:05:00 AM,1.39574,6141.26
9667,04/19/22 03:06:00 AM,1.39574,6141.26
9668,04/19/22 03:07:00 AM,1.39574,6141.26
9669,04/19/22 03:08:00 AM,1.39574,6141.26
9670,04/19/22 03:09:00 AM,1.39574,6141.26
9671,04/19/22 03:10:00 AM,1.39574,6141.26
9672,04/19/22 03:11:00 AM,1.39574,6141.26
9673,04/19/22 03:12:00 AM,1.39574,6141.26
9674,04/19/22 03:13:00 AM,1.39570,6141.08
9675,04/19/22 03:14:00 AM,1.39574,6141.26
9676,04/19/22 03:15:00 AM,1.39574,6141.26
9677,04/19/22 03:16:00 AM,1.39574,6141.26
9678,04/19/22 03:17:00 AM,1.39574,6141.26
9679,04/19/22 03:18:00 AM,1.39574,6141.26
9680,04/19/22 03:19:00 AM,1.39574,6141.26
9681,04/19/22 03:20:00 AM,1.39574,6141.26
9682,04/19/22 03:21:00 AM,1.39574,6141.26
9683,04/19/22 03:22:00 AM,1.39574,6141.26
9684,04/19/22 03:23:00 AM,1.39574,6141.26
9685,04/19/22 03:24:00 AM,1.39574,6141.26
9686,04/19/22 03:25:00 AM,1.39574,6141.26
9687,04/19/22 03:26:00 AM,1.39574,6141.26
9688,04/19/22 03:27:00 AM,1.39574,6141.26
9689,04/19/22 03:28:00 AM,1.39574,6141.26
9690,04/19/22 03:29:00 AM,1.39574,6141.26
9691,04/19/22 03:30:00 AM,1.39574,6141.26
9692,04/19/22 03:31:00 AM,1.39574,6141.26
9693,04/19/22 03:32:00 AM,1.39574,6141.26
9694,04/19/22 03:33:00 AM,1.39574,6141.26
9695,04/19/22 03:34:00 AM,1.39574,6141.26
9696,04/19/22 03:35:00 AM,1.39574,6141.26
9697,04/19/22 03:36:00 AM,1.39574,6141.26
9698,04/19/22 03:37:00 AM,1.39574,6141.26
9699,04/19/22 03:38:00 AM,1.39574,6141.26
9700,04/19/22 03:39:00 AM,1.39574,6141.26
9701,04/19/22 03:40:00 AM,1.39574,6141.26
9702,04/19/22 03:41:00 AM,1.39574,6141.26
9703,04/19/22 03:42:00 AM,1.39574,6141.26
9704,04/19/22 03:43:00 AM,1.39570,6141.08
9705,04/19/22 03:44:00 AM,1.39574,6141.26
9706,04/19/22 03:45:00 AM,1.39574,6141.26
9707,04/19/22 03:46:00 AM,1.39570,6141.08
9708,04/19/22 03:47:00 AM,1.39574,6141.26
9709,04/19/22 03:48:00 AM,1.39574,6141.26
9710,04/19/22 03:49:00 AM,1.39574,6141.26
9711,04/19/22 03:50:00 AM,1.39574,6141.26
9712,04/19/22 03:51:00 AM,1.39574,6141.26
9713,04/19/22 03:52:00 AM,1.39574,6141.26
9714,04/19/22 03:53:00 AM,1.39574,6141.26
9715,04/19/22 03:54:00 AM,1.39574,6141.26
9716,04/19/22 03:55:00 AM,1.39574,6141.26
9717,04/19/22 03:56:00 AM,1.39574,6141.26
9718,04/19/22 03:57:00 AM,1.39574,6141.26
9719,04/19/22 03:58:00 AM,1.39574,6141.26
9720,04/19/22 03:59:00 AM,1.39574,6141.26
9721,04/19/22 04:00:00 AM,1.39574,6141.26
9722,04/19/22 04:01:00 AM,1.39574,6141.26
9723,04/19/22 04:02:00 AM,1.39574,6141.26
9724,04/19/22 04:03:00 AM,1.39574,6141.26
9725,04/19/22 04:04:00 AM,1.39574,6141.26
9726,04/19/22 04:05:00 AM,1.39574,6141.26
9727,04/19/22 04:06:00 AM,1.39574,6141.26
9728,04/19/22 04:07:00 AM,1.39574,6141.26
9729,04/19/22 04:08:00 AM,1.39574,6141.26
9730,04/19/22 04:09:00 AM,1.39574,6141.26
9731,04/19/22 04:10:00 AM,1.39574,6141.26
9732,04/19/22 04:11:00 AM,1.39570,6141.08
9733,04/19/22 04:12:00 AM,1.39574,6141.26
9734,04/19/22 04:13:00 AM,1.39574,6141.26
9735,04/19/22 04:14:00 AM,1.39574,6141.26
9736,04/19/22 04:15:00 AM,1.39574,6141.26
9737,04/19/22 04:16:00 AM,1.39574,6141.26
9738,04/19/22 04:17:00 AM,1.39574,6141.26
9739,04/19/22 04:18:00 AM,1.39570,6141.08
9740,04/19/22 04:19:00 AM,1.39574,6141.26
9741,04/19/22 04:20:00 AM,1.39574,6141.26
9742,04/19/22 04:21:00 AM,1.39574,6141.26
9743,04/19/22 04:22:00 AM,1.39574,6141.26
9744,04/19/22 04:23:00 AM,1.39574,6141.26
9745,04/19/22 04:24:00 AM,1.39574,6141.26
9746,04/19/22 04:25:00 AM,1.39574,6141.26
9747,04/19/22 04:26:00 AM,1.39574,6141.26
9748,04/19/22 04:27:00 AM,1.39574,6141.26
9749,04/19/22 04:28:00 AM,1.39574,6141.26
9750,04/19/22 04:29:00 AM,1.39574,6141.26
9751,04/19/22 04:30:00 AM,1.39574,6141.26
9752,04/19/22 04:31:00 AM,1.39574,6141.26
9753,04/19/22 04:32:00 AM,1.39574,6141.26
9754,04/19/22 04:33:00 AM,1.39574,6141.26
9755,04/19/22 04:34:00 AM,1.39574,6141.26
9756,04/19/22 04:35:00 AM,1.39574,6141.26
9757,04/19/22 04:36:00 AM,1.39574,6141.26
9758,04/19/22 04:37:00 AM,1.39574,6141.26
9759,04/19/22 04:38:00 AM,1.39574,6141.26
9760,04/19/22 04:39:00 AM,1.39574,6141.26
9761,04/19/22 04:40:00 AM,1.39574,6141.26
9762,04/19/22 04:41:00 AM,1.39574,6141.26
9763,04/19/22 04:42:00 AM,1.39574,6141.26
9764,04/19/22 04:43:00 AM,1.39574,6141.26
9765,04/19/22 04:44:00 AM,1.39574,6141.26
9766,04/19/22 04:45:00 AM,1.39574,6141.26
9767,04/19/22 04:46:00 AM,1.39574,6141.26
9768,04/19/22 04:47:00 AM,1.39574,6141.26
9769,04/19/22 04:48:00 AM,1.39574,6141.26
9770,04/19/22 04:49:00 AM,1.39574,6141.26
9771,04/19/22 04:50:00 AM,1.39574,6141.26
9772,04/19/22 04:51:00 AM,1.39574,6141.26
9773,04/19/22 04:52:00 AM,1.39574,6141.26
9774,04/19/22 04:53:00 AM,1.39574,6141.26
9775,04/19/22 04:54:00 AM,1.39574,6141.26
9776,04/19/22 04:55:00 AM,1.39574,6141.26
9777,04/19/22 04:56:00 AM,1.39574,6141.26
9778,04/19/22 04:57:00 AM,1.39574,6141.26
9779,04/19/22 04:58:00 AM,1.39574,6141.26
9780,04/19/22 04:59:00 AM,1.39574,6141.26
9781,04/19/22 05:00:00 AM,1.39574,6141.26
9782,04/19/22 05:01:00 AM,1.39574,6141.26
9783,04/19/22 05:02:00 AM,1.39574,6141.26
9784,04/19/22 05:03:00 AM,1.39574,6141.26
9785,04/19/22 05:04:00 AM,1.39574,6141.26
9786,04/19/22 05:05:00 AM,1.39574,6141.26
9787,04/19/22 05:06:00 AM,1.39574,6141.26
9788,04/19/22 05:07:00 AM,1.39574,6141.26
9789,04/19/22 05:08:00 AM,1.39574,6141.26
9790,04/19/22 05:09:00 AM,1.39574,6141.26
9791,04/19/22 05:10:00 AM,1.39574,6141.26
9792,04/19/22 05:11:00 AM,1.39574,6141.26
9793,04/19/22 05:12:00 AM,1.39574,6141.26
9794,04/19/22 05:13:00 AM,1.39574,6141.26
9795,04/19/22 05:14:00 AM,1.39574,6141.26
9796,04/19/22 05:15:00 AM,1.39574,6141.26
9797,04/19/22 05:16:00 AM,1.39574,6141.26
9798,04/19/22 05:17:00 AM,1.39574,6141.26
9799,04/19/22 05:18:00 AM,1.39574,6141.26
9800,04/19/22 05:19:00 AM,1.39574,6141.26
9801,04/19/22 05:20:00 AM,1.39574,6141.26
9802,04/19/22 05:21:00 AM,1.39574,6141.26
9803,04/19/22 05:22:00 AM,1.39574,6141.26
9804,04/19/22 05:23:00 AM,1.39574,6141.26
9805,04/19/22 05:24:00 AM,1.39574,6141.26
9806,04/19/22 05:25:00 AM,1.39574,6141.26
9807,04/19/22 05:26:00 AM,1.39574,6141.26
9808,04/19/22 05:27:00 AM,1.39574,6141.26
9809,04/19/22 05:28:00 AM,1.39574,6141.26
9810,04/19/22 05:29:00 AM,1.39574,6141.26
9811,04/19/22 05:30:00 AM,1.39574,6141.26
9812,04/19/22 05:31:00 AM,1.39574,6141.26
9813,04/19/22 05:32:00 AM,1.39574,6141.26
9814,04/19/22 05:33:00 AM,1.39574,6141.26
9815,04/19/22 05:34:00 AM,1.39574,6141.26
9816,04/19/22 05:35:00 AM,1.39574,6141.26
9817,04/19/22 05:36:00 AM,1.39574,6141.26
9818,04/19/22 05:37:00 AM,1.39574,6141.26
9819,04/19/22 05:38:00 AM,1.39574,6141.26
9820,04/19/22 05:39:00 AM,1.39574,6141.26
9821,04/19/22 05:40:00 AM,1.39574,6141.26
9822,04/19/22 05:41:00 AM,1.39574,6141.26
9823,04/19/22 05:42:00 AM,1.39574,6141.26
9824,04/19/22 05:43:00 AM,1.39574,6141.26
9825,04/19/22 05:44:00 AM,1.39574,6141.26
9826,04/19/22 05:45:00 AM,1.39574,6141.26
9827,04/19/22 05:46:00 AM,1.39574,6141.26
9828,04/19/22 05:47:00 AM,1.39574,6141.26
9829,04/19/22 05:48:00 AM,1.39574,6141.26
9830,04/19/22 05:49:00 AM,1.39574,6141.26
9831,04/19/22 05:50:00 AM,1.39574,6141.26
9832,04/19/22 05:51:00 AM,1.39574,6141.26
9833,04/19/22 05:52:00 AM,1.39574,6141.26
9834,04/19/22 05:53:00 AM,1.39574,6141.26
9835,04/19/22 05:54:00 AM,1.39578,6141.43
9836,04/19/22 05:55:00 AM,1.39578,6141.43
9837,04/19/22 05:56:00 AM,1.39574,6141.26
9838,04/19/22 05:57:00 AM,1.39578,6141.43
9839,04/19/22 05:58:00 AM,1.39574,6141.26
9840,04/19/22 05:59:00 AM,1.39578,6141.43
9841,04/19/22 06:00:00 AM,1.39574,6141.26
9842,04/19/22 06:01:00 AM,1.39578,6141.43
9843,04/19/22 06:02:00 AM,1.39574,6141.26
9844,04/19/22 06:03:00 AM,1.39574,6141.26
9845,04/19/22 06:04:00 AM,1.39578,6141.43
9846,04/19/22 06:05:00 AM,1.39578,6141.43
9847,04/19/22 06:06:00 AM,1.39578,6141.43
9848,04/19/22 06:07:00 AM,1.39578,6141.43
9849,04/19/22 06:08:00 AM,1.39578,6141.43
9850,04/19/22 06:09:00 AM,1.39578,6141.43
9851,04/19/22 06:10:00 AM,1.39578,6141.43
9852,04/19/22 06:11:00 AM,1.39578,6141.43
9853,04/19/22 06:12:00 AM,1.39578,6141.43
9854,04/19/22 06:13:00 AM,1.39578,6141.43
9855,04/19/22 06:14:00 AM,1.39578,6141.43
9856,04/19/22 06:15:00 AM,1.39578,6141.43
9857,04/19/22 06:16:00 AM,1.39578,6141.43
9858,04/19/22 06:17:00 AM,1.39578,6141.43
9859,04/19/22 06:18:00 AM,1.39578,6141.43
9860,04/19/22 06:19:00 AM,1.39578,6141.43
9861,04/19/22 06:20:00 AM,1.39578,6141.43
9862,04/19/22 06:21:00 AM,1.39578,6141.43
9863,04/19/22 06:22:00 AM,1.39578,6141.43
9864,04/19/22 06:23:00 AM,1.39578,6141.43
9865,04/19/22 06:24:00 AM,1.39578,6141.43
9866,04/19/22 06:25:00 AM,1.39578,6141.43
9867,04/19/22 06:26:00 AM,1.39578,6141.43
9868,04/19/22 06:27:00 AM,1.39578,6141.43
9869,04/19/22 06:28:00 AM,1.39578,6141.43
9870,04/19/22 06:29:00 AM,1.39578,6141.43
9871,04/19/22 06:30:00 AM,1.39578,6141.43
9872,04/19/22 06:31:00 AM,1.39578,6141.43
9873,04/19/22 06:32:00 AM,1.39578,6141.43
9874,04/19/22 06:33:00 AM,1.39578,6141.43
9875,04/19/22 06:34:00 AM,1.39578,6141.43
9876,04/19/22 06:35:00 AM,1.39578,6141.43
9877,04/19/22 06:36:00 AM,1.39578,6141.43
9878,04/19/22 06:37:00 AM,1.39578,6141.43
9879,04/19/22 06:38:00 AM,1.39578,6141.43
9880,04/19/22 06:39:00 AM,1.39578,6141.43
9881,04/19/22 06:40:00 AM,1.39578,6141.43
9882,04/19/22 06:41:00 AM,1.39578,6141.43
9883,04/19/22 06:42:00 AM,1.39578,6141.43
9884,04/19/22 06:43:00 AM,1.39578,6141.43
9885,04/19/22 06:44:00 AM,1.39578,6141.43
9886,04/19/22 06:45:00 AM,1.39578,6141.43
9887,04/19/22 06:46:00 AM,1.39578,6141.43
9888,04/19/22 06:47:00 AM,1.39578,6141.43
9889,04/19/22 06:48:00 AM,1.39578,6141.43
9890,04/19/22 06:49:00 AM,1.39578,6141.43
9891,04/19/22 06:50:00 AM,1.39582,6141.61
9892,04/19/22 06:51:00 AM,1.39578,6141.43
9893,04/19/22 06:52:00 AM,1.39582,6141.61
9894,04/19/22 06:53:00 AM,1.39578,6141.43
9895,04/19/22 06:54:00 AM,1.39582,6141.61
9896,04/19/22 06:55:00 AM,1.39582,6141.61
9897,04/19/22 06:56:00 AM,1.39578,6141.43
9898,04/19/22 06:57:00 AM,1.39578,6141.43
9899,04/19/22 06:58:00 AM,1.39582,6141.61
9900,04/19/22 06:59:00 AM,1.39582,6141.61
9901,04/19/22 07:00:00 AM,1.39582,6141.61
9902,04/19/22 07:01:00 AM,1.39582,6141.61
9903,04/19/22 07:02:00 AM,1.39582,6141.61
9904,04/19/22 07:03:00 AM,1.39578,6141.43
9905,04/19/22 07:04:00 AM,1.39582,6141.61
9906,04/19/22 07:05:00 AM,1.39582,6141.61
9907,04/19/22 07:06:00 AM,1.39582,6141.61
9908,04/19/22 07:07:00 AM,1.39582,6141.61
9909,04/19/22 07:08:00 AM,1.39582,6141.61
9910,04/19/22 07:09:00 AM,1.39582,6141.61
9911,04/19/22 07:10:00 AM,1.39582,6141.61
9912,04/19/22 07:11:00 AM,1.39582,6141.61
9913,04/19/22 07:12:00 AM,1.39582,6141.61
